z_threshold,vol_window,cooldown,horizon,vix_high_quantile,n_events,n_dates,mean_car,se_clustered,ci_lo,ci_hi,p_value,recovery_rate,median_car,mean_car_broad,mean_car_sector,mean_car_idio,diff_broad_minus_idio,mean_car_avol_q4,mean_car_avol_q1,diff_avol_q4_minus_q1,mean_car_high_vix,mean_car_low_vix,diff_high_minus_low_vix,ols_adj_r2,beta_crash_z,p_crash_z,beta_avol,p_avol,beta_rv20,p_rv20
-2.5,40,5,60,0.75,30611,3781,-0.0010784382504868233,0.0018369283556982621,-0.0046799048614337025,0.002523028360460056,0.5571797948073844,0.48632844402339026,-0.003695900996073087,0.0012610912469759009,0.0033516001204948187,-0.0032915853093787853,0.004552676556354687,0.002995380471933649,-0.0029220969886126344,0.005917477460546283,0.008980550852013366,-0.004436840555744413,0.01341739140775778,0.01679175256295007,0.0006961452447469774,0.33260857635092445,-0.0017100989344011768,0.4483359058977924,0.12533832611056483,1.1027392104665275e-14
-2.5,40,5,60,0.9,30611,3781,-0.0010784382504868233,0.0018369283556982621,-0.0046799048614337025,0.002523028360460056,0.5571797948073844,0.48632844402339026,-0.003695900996073087,0.0012610912469759009,0.0033516001204948187,-0.0032915853093787853,0.004552676556354687,0.002995380471933649,-0.0029220969886126344,0.005917477460546283,-0.003411449320448488,-0.0008143221889263205,-0.0025971271315221676,0.01679175256295007,0.0006961452447469774,0.33260857635092445,-0.0017100989344011768,0.4483359058977924,0.12533832611056483,1.1027392104665275e-14
-2.5,40,10,5,0.6,28304,3767,-0.0019356023548846367,0.0005868800454209658,-0.003086235910288607,-0.0007849687994806664,0.0009823758922987993,0.4783776144714528,-0.001531222807811039,-0.0032565260284766096,-0.002140375803921928,-0.0011217805070546,-0.0021347455214220093,-0.002100831803706712,-0.0017023863302772465,-0.00039844547342946543,-0.0024282077377994677,-0.001605289555776132,-0.0008229181820233358,0.010447294073376412,-6.45281694424556e-06,0.986095875372296,-0.002664186938686633,0.0021708590512497755,0.029652751767037144,7.766860862118337e-06
-2.5,40,10,5,0.75,28304,3767,-0.0019356023548846367,0.0005868800454209658,-0.003086235910288607,-0.0007849687994806664,0.0009823758922987993,0.4783776144714528,-0.001531222807811039,-0.0032565260284766096,-0.002140375803921928,-0.0011217805070546,-0.0021347455214220093,-0.002100831803706712,-0.0017023863302772465,-0.00039844547342946543,-0.0032452342157835872,-0.0014915406835470401,-0.0017536935322365471,0.010447294073376412,-6.45281694424556e-06,0.986095875372296,-0.002664186938686633,0.0021708590512497755,0.029652751767037144,7.766860862118337e-06
-2.5,40,10,5,0.9,28304,3767,-0.0019356023548846367,0.0005868800454209658,-0.003086235910288607,-0.0007849687994806664,0.0009823758922987993,0.4783776144714528,-0.001531222807811039,-0.0032565260284766096,-0.002140375803921928,-0.0011217805070546,-0.0021347455214220093,-0.002100831803706712,-0.0017023863302772465,-0.00039844547342946543,-0.008187940116966727,-0.0012382791046367126,-0.006949661012330015,0.010447294073376412,-6.45281694424556e-06,0.986095875372296,-0.002664186938686633,0.0021708590512497755,0.029652751767037144,7.766860862118337e-06
-2.5,40,10,10,0.6,28278,3762,-0.001347537854728418,0.000828041238431117,-0.0029709913165535742,0.0002759156070967384,0.10374015551625419,0.4845816535822901,-0.0015873753609512153,-0.001946442398219067,0.00018028857372992925,-0.0012503001759275388,-0.0006961422222915281,-0.0009051591875660894,-0.0018997730227286404,0.000994613835162551,-0.0009143684397803493,-0.0016384427269412816,0.0007240742871609323,0.0068906868038786095,9.912144314520838e-05,0.8512362015614614,-0.0016445206370707872,0.1624983202708309,0.036687882204573335,2.6978238434203825e-07
-2.5,40,10,10,0.75,28278,3762,-0.001347537854728418,0.000828041238431117,-0.0029709913165535742,0.0002759156070967384,0.10374015551625419,0.4845816535822901,-0.0015873753609512153,-0.001946442398219067,0.00018028857372992925,-0.0012503001759275388,-0.0006961422222915281,-0.0009051591875660894,-0.0018997730227286404,0.000994613835162551,-0.0013125105852664712,-0.0013594293065892383,4.69187213227671e-05,0.0068906868038786095,9.912144314520838e-05,0.8512362015614614,-0.0016445206370707872,0.1624983202708309,0.036687882204573335,2.6978238434203825e-07
-2.5,40,10,10,0.9,28278,3762,-0.001347537854728418,0.000828041238431117,-0.0029709913165535742,0.0002759156070967384,0.10374015551625419,0.4845816535822901,-0.0015873753609512153,-0.001946442398219067,0.00018028857372992925,-0.0012503001759275388,-0.0006961422222915281,-0.0009051591875660894,-0.0018997730227286404,0.000994613835162551,-0.005584854939610872,-0.0008744668380971506,-0.004710388101513721,0.0068906868038786095,9.912144314520838e-05,0.8512362015614614,-0.0016445206370707872,0.1624983202708309,0.036687882204573335,2.6978238434203825e-07
-2.5,40,10,20,0.6,28246,3754,-0.0020378852966726393,0.0011020706553980274,-0.004198600929409555,0.0001228303360642758,0.06451587693345401,0.47865184450895704,-0.0030661521734218766,-0.003348264311327223,-0.00039316188185131403,-0.0016351783004857222,-0.0017130860108415006,-0.00133758960007688,-0.0024683071689083525,0.0011307175688314724,-0.0014060342376198463,-0.00246302357809987,0.0010569893404800237,0.004797329160769359,0.00010306373132508086,0.8831258853809499,-0.0026130921905093024,0.10462168762144326,0.0412972382709164,6.852215449712448e-05
-2.5,40,10,20,0.75,28246,3754,-0.0020378852966726393,0.0011020706553980274,-0.004198600929409555,0.0001228303360642758,0.06451587693345401,0.47865184450895704,-0.0030661521734218766,-0.003348264311327223,-0.00039316188185131403,-0.0016351783004857222,-0.0017130860108415006,-0.00133758960007688,-0.0024683071689083525,0.0011307175688314724,-0.002886677583916113,-0.0017492902816020016,-0.0011373873023141116,0.004797329160769359,0.00010306373132508086,0.8831258853809499,-0.0026130921905093024,0.10462168762144326,0.0412972382709164,6.852215449712448e-05
